,DATE,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,DAILY_YIELD,SOURCE_KEY
0,2020-05-15,30.56599240392218,35.559493133825676,0.3006216333730599,4201.0,4UPUqMRk7TRMgml
1,2020-05-16,29.478612107614943,35.143313971575665,0.246630967191566,5677.0,4UPUqMRk7TRMgml
2,2020-05-17,29.780109462638357,34.62673104823728,0.22118328183149752,6342.0,4UPUqMRk7TRMgml
3,2020-05-18,27.336693981812743,31.618089005459773,0.22391437826798571,7641.0,4UPUqMRk7TRMgml
4,2020-05-20,28.233015966012122,33.349862726297104,0.2790299026568414,9423.0,4UPUqMRk7TRMgml
5,2020-05-21,29.055460564499523,34.782797434877885,0.28324150912007656,9151.0,4UPUqMRk7TRMgml
6,2020-05-22,29.64856575269397,36.748053997078536,0.2972483651646051,9863.0,4UPUqMRk7TRMgml
7,2020-05-23,30.649598971599623,36.90995010181991,0.2933331309188784,9688.0,4UPUqMRk7TRMgml
8,2020-05-24,30.805943188976684,37.116551340291096,0.28568796141160485,4635.0,4UPUqMRk7TRMgml
9,2020-05-25,30.818428757315623,36.567040989343866,0.2766346367565042,9224.0,4UPUqMRk7TRMgml
10,2020-05-26,30.02799321070401,35.7789177337524,0.28369452009739304,9501.0,4UPUqMRk7TRMgml
11,2020-05-27,30.400937587775363,37.034485254681506,0.28574936066509554,9501.0,4UPUqMRk7TRMgml
12,2020-05-28,30.130057124837414,36.03372072519853,0.2930940293775885,3729.0,4UPUqMRk7TRMgml
13,2020-05-29,30.047376036617717,34.883857072707485,0.2446021985275745,8126.0,4UPUqMRk7TRMgml
14,2020-05-30,29.54867031754157,33.620538683754965,0.2481978900580524,8185.0,4UPUqMRk7TRMgml
15,2020-05-31,28.451276544815602,33.0978153065613,0.20004125094792027,6692.0,4UPUqMRk7TRMgml
16,2020-06-01,25.50704480733165,28.49376125274117,0.1413711992865422,4338.0,4UPUqMRk7TRMgml
17,2020-06-02,27.10240531618773,32.88319149076866,0.24738144145099586,7404.0,4UPUqMRk7TRMgml
18,2020-06-03,26.13420570593064,29.572434186825966,0.17489092600902334,6113.0,4UPUqMRk7TRMgml
19,2020-06-04,26.30493927300477,30.830730545605828,0.2102372842208975,6990.0,4UPUqMRk7TRMgml
