Year,Month,Day,DNI Mean,DNI Max,DNI Min,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Power Consumption,Weekday,University Name,Building Name,Square Feet,Type
2019,1,1,722.4,952,45,2.12,0.555,47.75,43.414,8.555,1004.55,7888,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,2,714.1,925,67,1.465,1,66.05,57.2775,9.15,1004.4,8323,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,3,480.1,899,14,2.04,0.975,75.85,64.8745,8.68,1001.75,8468,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,4,579.95,912,30,1.675,0.985,111.3,73.464,9.97,994.65,8177,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,5,25.38888889,93,1,6.194444444,1.955555556,182.5,90.36555556,11.5,985,8188,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,6,6.333333333,9,1,5.033333333,2.066666667,183,95.49333333,10.03333333,989.6666667,8800,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,7,123.1,294,6,1.645,1.935,142.15,79.384,12.53,999.45,8818,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,8,9,17,1,2.8,2.45,151,96.725,12.6,995.5,8953,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,9,118.05,332,9,2.7,1.7,194.35,91.753,12.96,998.55,8993,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,10,391.05,786,28,1.29,1.34,126.05,84.0095,12.46,999.9,8940,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,11,41.85714286,174,2,2.885714286,2.328571429,106,84.86,12.42142857,991.8571429,8226,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,12,435.2222222,864,2,2.25,1.794444444,114.6666667,79.98277778,12.82777778,995.6111111,8284,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,13,316,539,43,2.475,1.39,96.15,77.037,12.45,995.95,9004,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,14,48.75,180,1,3.64375,1.75,112.5,76.984375,11.3125,991.9375,9029,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,15,37.27272727,116,1,3.8,2.036363636,123,90.76454545,10.87272727,989.2727273,9148,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,16,6,14,1,5.66,2.32,153.6,92.824,12.66,991,9068,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,17,88.53333333,201,2,4.16,1.58,231.8,85.04933333,13.14666667,996.4,8999,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,18,171.5625,355,6,1.66875,1.94375,157.25,78.833125,13.61875,1005.875,8199,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,19,193.7,581,14,0.835,1.805,183.8,80.2575,15.22,1006,8202,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,20,27.46666667,111,2,4.24,1.946666667,251.0666667,91.42266667,12.76,997,8480,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,21,751.6,934,143,2.415,1.055,325.9,74.21,11.53,1003.45,9202,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,22,653.8,936,89,2.2,1.18,249.3,59.9995,11.445,1009.55,9248,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,23,744.1,933,164,1.24,1.22,119.3,69.579,11.75,1009.4,9324,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,24,746.4761905,956,30,1.5,0.857142857,180.4761905,73.95714286,12.47142857,1004.285714,9202,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,25,715.2857143,957,27,1.957142857,0.60952381,43.47619048,71.9847619,12.27619048,1003.666667,8266,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,26,290.8095238,486,22,2.295238095,0.833333333,46.38095238,75.29380952,11.85714286,1004.809524,8231,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,27,449.952381,909,22,1.661904762,1.152380952,95.33333333,77.22761905,14.22857143,1000.904762,9233,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,28,120,444,8,1.166666667,1.323809524,130.0952381,75.73666667,14.12380952,996.9047619,9479.975,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,29,352,636,4,1.036842105,2.031578947,256.4210526,84.65684211,13.39473684,995.2631579,9417.025,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,30,585.047619,896,12,0.795238095,2.014285714,179.6190476,77.9947619,13.8952381,992.5714286,9377,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,1,31,349.6875,761,1,1.0375,1.9625,184.4375,91.265625,12.975,991.9375,9230,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,1,71,221,1,3.493333333,2.266666667,154.4,90.78,12.22,989.6,8224,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,2,152.9411765,444,3,5.441176471,1.523529412,174.4117647,79.53352941,12.69411765,979.0588235,8214,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,3,69.47058824,343,1,4.682352941,1.517647059,241.1764706,86.69294118,10.82352941,985.7058824,9373,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,4,177.4210526,558,1,4.926315789,1.105263158,262.4210526,83.00947368,7.673684211,983.8947368,9543,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,5,665.2857143,974,31,2.533333333,0.661904762,319.8095238,66.34857143,7.004761905,992.8095238,9462,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,6,582.3333333,945,22,1.9,0.995238095,315.3333333,70.10666667,9.585714286,1001.714286,9309,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,7,341.1428571,792,21,1.919047619,0.876190476,102.0952381,64.83190476,8.304761905,1004.714286,9174,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,8,52.61538462,182,1,3.130769231,1.492307692,121.1538462,88.53923077,7.807692308,997.7692308,8177,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,9,133.8888889,327,1,3.938888889,1.366666667,236.2777778,84.01833333,8.944444444,993.7222222,8190,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,10,474.1818182,919,1,3.386363636,0.845454545,292.6363636,74.28590909,7.445454545,996.4545455,9211,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,11,403.5454545,932,4,1.663636364,0.963636364,193.1363636,67.67636364,9.331818182,1002.318182,9175,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,12,28.5,129,1,2.55625,1.29375,129.625,78.3525,8.5375,993.5625,9231,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,13,7.875,30,1,4.8125,2.5625,155.625,94.48,13.1875,981.25,9193,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,14,238.2105263,737,1,5.268421053,1.284210526,247.4736842,83.29473684,10.64210526,982.5263158,9100,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,15,380.9444444,763,25,3.877777778,1.205555556,246.9444444,84.14777778,8.577777778,995.1111111,8247,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,16,280.7727273,741,2,4.936363636,1.027272727,292.4545455,76.89045455,9.136363636,1000.909091,8277,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,17,680.8181818,954,12,3.486363636,0.904545455,314.8181818,75.61318182,8.354545455,996.7727273,8406,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,18,766.2727273,1004,62,3.513636364,0.518181818,132,58.42363636,8.963636364,1003.409091,9310,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,19,722,972,21,2.145454545,0.745454545,204.4545455,61.75772727,9.590909091,1002.954545,9355,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,20,545.4782609,934,15,4.204347826,1.1,305.4347826,76.49695652,9.708695652,992.0434783,9253,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,21,735.0434783,1000,27,4.526086957,0.639130435,233.5652174,62.99173913,9.143478261,989.0869565,9201,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,22,736.826087,986,30,1.973913043,0.765217391,226.173913,57.01913043,8.795652174,1000.217391,8402,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,23,165,479,6,1.4,1.486363636,228.4545455,70.31272727,10.05909091,1006.318182,8276,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,24,83.05555556,277,3,1.911111111,1.555555556,228.0555556,75.68222222,11.17777778,1001.5,9249,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,25,38.4,123,2,4.986666667,2.073333333,181.6666667,89.8,10.8,994.9333333,9294,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,26,12.4375,55,1,5.24375,2.6,168.125,94.43625,12.125,992.4375,9306,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,27,61.63157895,383,2,3.894736842,1.6,227.4210526,87.67052632,12.55263158,996.1052632,9325,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,2,28,477.9565217,921,12,1.673913043,1.291304348,268.3478261,71.85217391,10.69565217,1000.391304,9251,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,1,82.1,298,1,0.945,1.58,123.65,67.3285,11.005,997.3,8226,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,2,86.13636364,498,1,1.109090909,2.15,198.9545455,94.61772727,12.76818182,990.1818182,9225,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,3,69.42857143,431,1,2.657142857,1.671428571,258,92.87857143,11.84285714,997.2857143,9228,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,4,115.047619,318,2,1.89047619,1.195238095,262.4761905,83.38238095,10.94285714,999.1904762,9017,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,5,38.18181818,128,3,2.8,2.090909091,142.9090909,92.38636364,10.71818182,991.2727273,9236,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,6,178.2941176,755,1,4.711764706,1.647058824,209.7647059,85.35176471,12.25294118,986.6470588,9187,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,7,185.5909091,424,10,3.140909091,1.163636364,277.2272727,79.14,9.445454545,996.3181818,8346,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,8,603.25,938,15,4.2875,0.929166667,285.25,73.23625,8.9875,997.8333333,7909,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,9,188.1052632,681,4,3.815789474,1.357894737,191.7894737,86.42105263,9.331578947,992.7894737,9222,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,10,212.2083333,746,3,1.966666667,1.4,88.45833333,80.65916667,10.43333333,994.3333333,9097,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,11,798.4166667,994,103,1.9,0.825,217.8333333,69.21625,12.55,997.7083333,9092,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,12,710.9583333,961,92,5.525,1.029166667,303,75.78958333,11.94583333,993.4583333,9028,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,13,815.375,1006,113,3.266666667,0.579166667,283.75,62.41541667,11.40833333,1002.875,8850,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,14,787.375,995,149,2.066666667,0.716666667,82.16666667,62.15083333,12.40416667,1004.166667,8100,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,15,785.625,975,131,1.391666667,1.054166667,113.0833333,65.03875,13.97916667,1003.208333,8092,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,16,790.1666667,974,154,0.9625,1.054166667,207.5833333,69.23333333,15.3875,1001.541667,8301,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,17,585.125,966,50,0.9375,1.116666667,44.625,69.29125,16.3875,999.25,7579,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,18,773.0833333,964,182,1.341666667,1.3625,137.1666667,66.91708333,17.60416667,994.5416667,7132,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,19,248.3333333,517,3,1.2875,1.4125,180.9583333,68.92625,15.35,991.7083333,6936,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,20,498.3181818,930,5,3.3,1.55,245.9090909,82.87272727,11.94545455,996.1363636,6968,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,21,766.0416667,963,232,1.9,1.0125,282.125,66.55,12.83333333,999.5,6868,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,22,29.26666667,125,1,2.946666667,2.246666667,165,87.05533333,11.94,1000.933333,6702,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,23,597.24,922,7,2.96,1.088,278.68,74.9624,12.74,1002.4,6717,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,24,393.9230769,752,4,1.211538462,0.880769231,139.0769231,73.89846154,12.64230769,1002,6694,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,25,41.42105263,141,1,3.884210526,2.252631579,191.3157895,89.02315789,13.1,998.5263158,6678,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,26,420.8846154,940,1,1.392307692,1.453846154,218.3076923,71.84346154,13.7,995.8846154,6657,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,27,366.5,914,6,4.070833333,1.3625,225.9166667,81.05958333,13.33333333,995.625,6646,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,28,202.7083333,732,2,3.0125,1.3875,225.125,78.50708333,12.725,1003.041667,6636,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,29,702.5384615,974,41,2.319230769,1.180769231,303.3846154,74.72307692,12.98846154,1006.923077,6631,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,30,731.8076923,956,38,1.976923077,1.334615385,309.8076923,71.88653846,14.45384615,1003.115385,6658,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,3,31,621.4615385,953,3,1.25,1.565384615,306.8846154,67.27846154,16.62307692,1000.346154,6702,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,1,103.5238095,311,2,1.057142857,2.257142857,259.1904762,81.97285714,14.86190476,995.4761905,6720,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,2,92.28571429,375,1,3.123809524,2.047619048,228.4761905,89.25666667,13.23809524,991.952381,6836,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,3,28.30434783,205,2,1.660869565,1.87826087,235.4347826,83.66521739,13.67391304,996.9565217,6895,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,4,90.19047619,174,2,2.40952381,1.780952381,201.952381,76.31428571,14.01428571,996.3333333,6825,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,5,83.72222222,499,1,2.505555556,1.827777778,202.2777778,84.99055556,14.00555556,996.1666667,6841,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,6,135.7083333,656,1,2.2625,2.520833333,197.5833333,83.85708333,14.59166667,999.5,6931,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,7,327.6923077,839,6,1.492307692,2.388461538,226.9230769,83.10846154,17.27692308,1004.884615,6938,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,8,246.7826087,666,1,2.42173913,2.747826087,251.1304348,87.5326087,16.41304348,1002.26087,6916,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,9,756.2307692,962,72,4.673076923,1.073076923,312.3461538,69.87461538,14.19230769,1004.307692,6936,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,10,740,974,84,3.565384615,0.915384615,322.0384615,66.16192308,14.87307692,1005.846154,6879,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,11,296.5,830,9,4.430769231,1.788461538,307.6538462,77.06961538,13.35769231,1000,6767,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,12,735.8846154,955,80,2.915384615,1.357692308,319.6153846,68.625,15.53846154,994.1538462,6763,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,13,543.8148148,900,8,1.566666667,1.62962963,267.7407407,73.25666667,15.9962963,995.8888889,6941,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,14,473.1111111,925,10,4.107407407,1.896296296,275,80.79074074,12.5037037,994.3703704,7031,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,15,188.4782609,801,1,2.739130435,2.052173913,240.4347826,80.24391304,11.34782609,991.8695652,6920,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,16,533.4074074,893,1,2.748148148,1.211111111,301.5925926,76.30592593,13.81851852,997.7037037,6937,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,17,710.5185185,958,9,1.518518519,1.581481481,279.4814815,74.06814815,15.88518519,1002.296296,6801,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,18,702.4074074,939,18,0.985185185,1.662962963,159.2222222,71.08407407,19.10740741,999.1851852,6658,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,19,481.2592593,899,8,2.044444444,1.562962963,270.5925926,79.53259259,16.57037037,993.6666667,6683,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,20,671.2962963,954,18,5.214814815,1.185185185,278.0740741,81.47703704,13.22962963,993.962963,6711,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,21,744.0740741,967,7,2.744444444,1.2,301.5185185,76.20074074,15.53703704,999.2592593,6737,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,22,770.3333333,972,70,2.281481481,1.17037037,343.2962963,63.93740741,18.91851852,998.4444444,6756,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,23,715.3333333,924,22,1.388888889,2.166666667,175.4074074,61.91703704,21.76296296,995.7777778,6801,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,24,706.6071429,929,9,1.614285714,2.225,297.8928571,74.9175,20.99642857,994.0714286,6800,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,25,711.8928571,947,9,2.653571429,1.178571429,261.6428571,78.70142857,16.33214286,994.4642857,6820,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,26,485.9285714,883,11,1.714285714,1.446428571,268.5357143,74.65571429,17.80357143,994.0357143,6803,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,27,362.8571429,814,10,2.571428571,1.028571429,242.2142857,79.105,15.40714286,993.4642857,6851,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,28,532.4642857,928,6,1.942857143,1.189285714,239.3928571,75.23392857,14.63928571,990.2857143,6768,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,29,627.5357143,884,9,2.828571429,1.403571429,235.6428571,82.40285714,14.425,990.1428571,6842,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,4,30,592,935,2,2.977777778,1.155555556,263.2962963,72.99703704,14.3962963,994.4814815,6844,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,1,700.5,946,31,2.007142857,1.103571429,264.8214286,69.68035714,16.26071429,997.0357143,6816,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,2,752.7142857,974,18,2.303571429,0.592857143,280.3214286,64.46035714,16.11071429,997.2857143,6740,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,3,694.8214286,951,18,2.103571429,0.821428571,259.6785714,70.09857143,15.90357143,995.0714286,6682,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,4,588.1071429,943,2,2.832142857,0.953571429,260.5714286,73.39642857,13.63928571,992.8571429,6803,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,5,469.6666667,953,3,3.670833333,1.220833333,248.6666667,71.74458333,13.04583333,991.0416667,6815,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,6,101.7692308,295,1,2.911538462,1.634615385,233.9230769,75.45961538,13.79615385,993.1923077,6817,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,7,407.7407407,900,1,2.392592593,1.862962963,244.0740741,78.72407407,14.64444444,998.1851852,6708,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,8,431.5,900,6,1.946153846,2.226923077,239.1153846,79.55846154,16.12692308,994.7692308,6742,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,9,152.7037037,542,3,2.714814815,1.833333333,236.2962963,83.1037037,15.08888889,989.1111111,6700,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,10,599.6538462,917,4,1.853846154,1.434615385,226.6153846,69.39423077,17.88076923,990.4615385,6657,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,11,588.8461538,920,3,2.403846154,1.396153846,265.5384615,75.98653846,15.94615385,994.7692308,6763,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,12,563.6206897,933,2,3.265517241,1.389655172,274.3448276,76.76,15.16206897,995.3448276,6741,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,13,404.6896552,880,14,3.310344828,1.748275862,267.7931034,80.28758621,14.8862069,996.5862069,6731,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,14,89.70833333,236,4,2.879166667,2.270833333,269.75,76.30666667,14.23333333,996.6666667,6719,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,15,11,45,1,4.261111111,2.761111111,174.6111111,81.05555556,16.01111111,989.5555556,6717,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,16,50.88,207,1,5.244,1.844,245.36,82.2184,12.256,991.96,6675,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,17,254.9310345,756,3,3.513793103,1.310344828,274.8965517,71.95482759,13.60344828,999.7586207,6639,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,18,11.33333333,64,1,3.82,2.226666667,181.2666667,81.37,12.7,993,6702,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,19,297.137931,931,3,3.006896552,1.565517241,239.7586207,79.35206897,12.45862069,988.6206897,6784,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,20,501.9655172,934,54,3.137931034,1.424137931,271.5862069,77.31586207,13.30689655,995.137931,6878,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,21,119.8076923,481,2,5.688461538,1.719230769,286.6538462,78.70576923,13.33076923,992.8846154,6951,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,22,590.3333333,930,1,2.848148148,1.8,291.7777778,69.11037037,16.33703704,990.1481481,7019,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,23,509.8965517,932,3,1.593103448,2.272413793,274.8965517,73.91344828,17.52068966,990.2758621,6940,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,24,443.862069,883,27,2.720689655,2.237931034,240.3793103,82.5437931,15.76206897,995.5517241,6966,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,25,451.8275862,926,24,2.793103448,1.255172414,272.3103448,79.3437931,14.1,990.3103448,6981,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,26,84.55555556,325,1,4.633333333,1.537037037,280.5555556,79.32407407,11.58518519,990.8518519,7335,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,27,626.3103448,866,43,2.986206897,2.127586207,268.0344828,82.95448276,13.41034483,998.2068966,7648,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,28,709.862069,934,55,2.313793103,2.027586207,275.862069,77.56724138,16.56896552,995.6551724,7525,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,29,637.7,887,4,2.56,2.236666667,272.4,79.481,17.22,992.2666667,7528,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,30,407.2666667,883,7,2.573333333,1.626666667,257.5333333,79.00833333,14.52666667,993,7422,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,5,31,603.0333333,913,8,1.813333333,2.183333333,262.3666667,77.065,18.21333333,991.6666667,7444,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,6,1,406.137931,898,7,1.893103448,2.337931034,238.4827586,75.11103448,18.02413793,989.862069,7522,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,6,2,83.21428571,378,5,2.45,2.357142857,238.2142857,77.09714286,16.43214286,991.6071429,7523,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,6,3,528.9642857,923,2,2.232142857,1.935714286,254.7857143,74.66785714,17.78928571,993,7581,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,6,4,722.6666667,928,16,1.663333333,1.686666667,295.0333333,68.37133333,21.06,993.0666667,7583,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,6,5,601.2,913,14,2.516666667,1.733333333,279.4666667,72.70066667,19.73,992.4333333,7429,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,6,6,741,944,22,5.123333333,1.65,282.4,70.596,15.27666667,994.9,7316,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,6,7,719.3666667,968,35,2.92,0.92,322.7333333,56.47033333,17.22,996.5333333,7326,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,6,8,767.8333333,989,33,3.233333333,0.806666667,345.1333333,49.15866667,20.07333333,996.2333333,7487,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,6,9,653.9666667,931,22,1.453333333,1.59,124.8333333,43.38033333,24.91,996,7559,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,6,10,608.2666667,920,8,1.3,1.906666667,138,47.008,26.60666667,996.1333333,7540,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,6,11,616.2,932,12,1.08,1.713333333,216.1666667,47.377,27.24666667,995.5333333,7575,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,6,12,635.1333333,924,35,1.916666667,1.856666667,253.5333333,56.72233333,23.06666667,992.9666667,7464,0,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,6,13,303.5517241,775,2,3.451724138,1.637931034,257.7586207,69.89172414,17.96206897,992,7342,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
2019,6,14,388.5666667,908,13,2.993333333,1.536666667,260.9333333,76.889,17.12666667,993.3333333,7294,1,"University of California, Berkeley",Etcheverry Hall,179722,Laboratory
