Year,Month,Day,DNI Mean,DNI Max,DNI Min,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Temp Max,Temp Min,Pressure,Power Consumption,Weekday,University Name,Building Name,Square Feet,Type
2016,8,10,310.7692307692308,850,11,2.1153846153846154,5.775,122.12307692307694,81.43923076923078,28.846153846153847,31.0,24.0,1010.0,5289.221902616256,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,11,458.3636363636364,846,2,1.9454545454545455,5.990363636363637,110.2909090909091,79.87454545454547,29.09090909090909,31.0,25.0,1010.0,6232.404213527278,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,12,419.0,882,31,2.1916666666666664,5.054166666666667,138.16666666666666,76.78250000000001,29.166666666666668,32.0,25.0,1010.0,6484.952963327577,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,13,498.6666666666667,904,47,2.3666666666666667,4.02175,141.11666666666667,73.20166666666665,29.666666666666668,33.0,25.0,1010.0,6098.378306602014,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,14,47.666666666666664,97,8,2.588888888888889,5.230666666666666,107.48888888888888,81.85222222222222,28.88888888888889,30.0,26.0,1010.0,6235.404728414474,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,15,472.84615384615387,869,134,2.715384615384615,4.806615384615385,94.37692307692308,80.12230769230769,29.076923076923077,31.0,26.0,1010.0,6212.600349789293,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,16,214.1,565,16,2.56,5.3058,82.43000000000002,89.635,28.1,30.0,26.0,1010.0,6334.323846165544,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,17,461.61538461538464,806,9,2.2846153846153845,4.779,83.82307692307693,83.77461538461537,28.153846153846153,30.0,25.0,1010.0,6319.7210491366195,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,18,356.7692307692308,780,14,2.1923076923076925,4.950461538461538,81.93076923076924,77.72307692307692,29.153846153846153,31.0,25.0,1010.0,6374.431624481482,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,19,592.5384615384615,882,187,1.0923076923076922,4.209,120.12307692307695,66.4623076923077,30.384615384615383,33.0,24.0,1010.0,6239.305514138467,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,20,468.9230769230769,826,40,0.8153846153846155,4.889615384615384,252.56923076923078,66.97846153846154,30.46153846153846,33.0,25.0,1006.9230769230769,5864.032990772268,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,21,558.2307692307693,846,148,1.630769230769231,4.985538461538462,276.73846153846154,67.96538461538461,30.307692307692307,33.0,25.0,1010.0,5844.029118144656,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,22,680.3076923076923,873,166,0.9076923076923079,4.363538461538462,278.9384615384615,60.898461538461525,31.53846153846154,34.0,25.0,1010.0,6437.843858970722,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,23,519.7692307692307,846,42,2.276923076923077,4.809692307692307,73.36153846153846,66.35538461538462,31.0,34.0,27.0,1010.0,6462.748664786998,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,24,241.1818181818182,513,5,4.199999999999999,5.496,55.445454545454545,76.66363636363636,29.09090909090909,31.0,26.0,1010.0,6439.644198426449,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,25,656.8461538461538,874,146,4.03076923076923,4.995307692307692,51.87692307692306,79.42153846153846,28.384615384615383,30.0,25.0,1010.0,6456.147409941644,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,26,391.6923076923077,774,79,4.253846153846154,5.188153846153846,62.26153846153845,80.77384615384616,28.0,30.0,25.0,1010.0,6312.319648085236,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,27,397.1818181818182,848,28,3.409090909090909,4.975363636363636,80.72727272727273,77.0090909090909,29.272727272727273,31.0,27.0,1009.0909090909091,5806.721945027326,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,28,451.0769230769231,832,99,3.93076923076923,5.418461538461539,78.58461538461539,77.86923076923077,29.53846153846154,32.0,26.0,1010.0,5816.523819035639,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,29,316.7,813,13,3.91,5.3834,93.62,81.07499999999999,28.7,30.0,26.0,1008.0,6436.343565280534,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,30,184.625,509,12,2.0375,5.773625,125.1875,86.41625,27.25,30.0,24.0,1007.5,6469.550008646439,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,8,31,41.625,108,2,2.9124999999999996,6.3715,186.775,96.98875,26.0,27.0,25.0,1003.75,6455.547303148594,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,1,66.2,155,2,4.29,6.060599999999999,152.48,95.352,26.9,28.0,25.0,1003.0,6533.762389341415,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,2,176.11111111111111,319,1,6.1,5.859222222222223,213.68888888888893,93.62444444444445,27.11111111111111,28.0,26.0,1005.5555555555555,6439.844249285906,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,3,395.9230769230769,831,17,2.2153846153846155,5.614692307692307,244.5230769230769,87.96846153846151,27.153846153846153,29.0,23.0,1010.0,5914.142693955975,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,4,415.55555555555554,835,55,0.922222222222222,5.667777777777778,122.0,79.79222222222222,28.22222222222222,30.0,24.0,1010.0,6002.359720277948,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,5,252.5,807,4,3.6499999999999995,5.2951999999999995,56.5,88.19500000000001,26.9,29.0,24.0,1010.0,6212.300269684617,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,6,611.8461538461538,901,27,2.9923076923076923,3.177307692307693,63.6076923076923,74.68153846153845,27.0,30.0,22.0,1010.0,6565.368494510237,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,7,588.5384615384615,869,33,2.8846153846153846,2.607769230769231,75.39999999999999,71.48615384615385,27.23076923076923,30.0,22.0,1010.0,6552.566063645193,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,8,495.0833333333333,826,130,3.1,3.660833333333334,63.65,73.21166666666667,27.416666666666668,30.0,22.0,1010.0,6474.851013030371,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,9,294.0,742,51,2.933333333333333,4.540583333333333,78.8,81.18083333333333,28.583333333333332,31.0,24.0,1010.0,6405.8377054992925,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,10,695.8333333333334,868,156,2.4,4.5475,93.30833333333334,78.52416666666667,29.166666666666668,31.0,25.0,1010.0,6055.06990530792,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,11,587.0,873,3,2.2333333333333334,4.708833333333334,92.45833333333331,76.79333333333334,28.666666666666668,31.0,24.0,1010.0,6014.462049444153,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,12,365.0,675,61,3.0749999999999997,5.2235000000000005,83.61666666666666,90.71916666666665,26.75,28.0,24.0,1010.0,6386.733996876159,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,13,155.44444444444446,319,6,2.6888888888888887,5.979111111111111,163.8,95.67555555555555,26.22222222222222,27.0,25.0,1007.7777777777778,6590.673444015255,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,14,285.8,834,2,2.84,5.6482,198.3,88.352,27.4,29.0,24.0,1010.0,6591.373568607048,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,15,472.1,846,118,1.4800000000000002,5.5527,277.81,82.80900000000001,28.1,30.0,24.0,1010.0,6759.706019299144,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,16,626.75,859,115,2.308333333333333,5.398083333333333,33.225,82.53333333333332,27.916666666666668,30.0,23.0,1010.0,6398.136239604908,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,17,384.3333333333333,845,50,2.1166666666666667,5.003666666666667,37.800000000000004,80.19500000000001,28.833333333333332,31.0,24.0,1010.0,6221.402049624782,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,18,494.0833333333333,788,124,0.7083333333333334,5.530833333333334,212.16666666666666,77.24499999999999,29.0,31.0,24.0,1010.0,6146.487604208569,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,19,573.0,826,47,1.6222222222222222,5.669888888888888,245.11111111111111,83.36111111111111,28.22222222222222,30.0,24.0,1007.7777777777778,6663.587502931483,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,20,394.0833333333333,816,141,0.8333333333333334,4.975416666666666,273.175,79.18666666666667,28.25,30.0,24.0,1007.5,6743.4029120597115,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,21,448.0,753,58,1.5999999999999999,4.386909090909091,20.236363636363635,79.92272727272729,28.0,30.0,24.0,1008.1818181818181,6675.089690965795,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,22,454.45454545454544,856,20,0.4818181818181818,4.343909090909091,223.72727272727272,73.39636363636363,28.90909090909091,31.0,24.0,1009.0909090909091,6593.874021208091,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,23,505.5,873,84,1.1166666666666665,4.065666666666666,208.13333333333335,78.61083333333333,28.416666666666668,30.0,24.0,1010.0,6494.354758509637,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,24,392.25,808,13,0.85,4.308666666666667,78.40833333333333,76.11083333333333,28.416666666666668,30.0,24.0,1010.0,6133.585102128768,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,25,443.4166666666667,841,6,1.4166666666666667,4.218999999999999,72.80833333333334,77.37833333333333,28.166666666666668,30.0,23.0,1010.0,6102.178986772114,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,26,334.4,728,10,0.6,4.763199999999999,247.2,86.48400000000001,25.8,27.0,24.0,1010.0,6667.288214903651,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,27,599.5833333333334,860,87,1.5916666666666666,4.440416666666667,281.6166666666667,82.47083333333335,26.833333333333332,29.0,22.0,1005.0,6653.78560221531,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,28,403.0,846,34,1.7833333333333334,4.866750000000001,242.91666666666663,79.35000000000001,27.166666666666668,30.0,22.0,1010.0,6569.9694200876975,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,29,542.8181818181819,860,37,2.145454545454545,4.624454545454546,224.64545454545453,90.00545454545454,25.818181818181817,28.0,22.0,1010.0,6614.17795104772,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,9,30,491.2,849,24,1.6400000000000001,4.3911999999999995,217.9,86.135,26.7,29.0,22.0,1010.0,6569.669347614297,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,1,404.6666666666667,848,43,1.1083333333333332,4.521916666666667,159.60833333333332,80.63333333333333,26.583333333333332,30.0,22.0,1010.0,6258.309174439211,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,2,470.45454545454544,833,173,1.7818181818181815,4.8999999999999995,61.972727272727276,88.10181818181817,26.363636363636363,28.0,23.0,1010.0,6308.418843283782,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,3,445.75,872,51,2.316666666666667,5.102416666666667,48.28333333333333,93.63166666666667,25.083333333333332,27.0,22.0,1002.5,6634.781919021905,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,4,377.625,772,8,3.1,5.1545,41.612500000000004,92.91125,25.625,27.0,24.0,1000.0,6656.5861234745535,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,5,512.3333333333334,870,39,3.266666666666666,5.314166666666667,37.458333333333336,88.76499999999999,26.833333333333332,29.0,23.0,1000.0,6380.832847545134,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,6,184.16666666666666,454,8,4.933333333333333,6.070499999999999,35.48333333333333,94.57166666666667,26.5,27.0,25.0,1000.0,6280.213408137081,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,7,16.25,34,8,11.075,7.1175,266.475,97.12249999999999,24.5,25.0,24.0,985.0,6565.768569520997,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,8,573.1818181818181,889,204,4.436363636363636,4.8723636363636365,274.0181818181818,84.66090909090909,27.0,29.0,24.0,1000.0,6285.414444322789,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,9,663.0,930,149,3.572727272727273,1.9275454545454545,18.200000000000003,78.10272727272728,25.363636363636363,27.0,22.0,1010.0,6498.15555695853,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,10,235.8,654,16,4.389999999999999,2.2054,42.81,73.598,22.9,24.0,20.0,1010.0,7113.774490790768,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,11,176.0,302,23,4.175,2.879125,45.925,78.66625,24.0,25.0,21.0,1010.0,7145.0805540095425,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,12,258.3636363636364,500,53,4.490909090909091,3.228090909090909,37.39090909090908,82.16636363636363,25.09090909090909,27.0,22.0,1010.0,6996.15174705831,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,13,535.4545454545455,884,121,3.7545454545454544,2.892181818181818,38.23636363636364,78.03909090909092,25.545454545454547,28.0,22.0,1010.0,6969.946679333841,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,14,337.45454545454544,744,20,3.809090909090909,2.9771818181818186,53.372727272727275,80.14818181818181,25.454545454545453,27.0,22.0,1010.0,6968.046325894568,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,15,256.1818181818182,698,47,3.972727272727272,3.5665454545454547,77.98181818181818,83.53363636363638,26.0,28.0,23.0,1010.0,6721.398679640266,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,16,418.7,848,3,3.9699999999999998,3.714399999999999,63.77,81.71099999999998,25.6,28.0,23.0,1010.0,6650.785011019442,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,17,488.0,877,186,3.3818181818181823,3.357454545454545,66.47272727272728,78.58545454545455,25.818181818181817,28.0,23.0,1008.1818181818181,6897.732722116451,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,18,592.2727272727273,879,164,2.9272727272727277,2.972636363636364,67.84545454545456,74.00090909090909,25.90909090909091,28.0,22.0,1010.0,6977.548142690865,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,19,747.4545454545455,909,242,3.3909090909090907,2.4303636363636363,55.22727272727273,73.09727272727274,24.90909090909091,27.0,21.0,1010.0,7038.05982667564,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,20,658.8181818181819,903,5,3.1454545454545455,2.516727272727273,35.627272727272725,74.31181818181818,25.272727272727273,27.0,21.0,1004.5454545454545,7015.455445493611,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,21,713.5454545454545,897,141,2.9454545454545453,2.8123636363636364,301.9727272727273,76.11636363636363,25.09090909090909,28.0,20.0,1000.0,6901.533463333841,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,22,822.6363636363636,986,289,2.7363636363636363,0.9084545454545455,329.27272727272725,59.42272727272727,19.0,22.0,13.0,1010.0,7439.337359275867,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,23,791.1818181818181,957,225,3.0454545454545454,1.3546363636363636,116.66363636363639,66.66272727272725,19.818181818181817,23.0,12.0,1010.0,7692.686335406358,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,24,704.8181818181819,946,192,2.2181818181818183,1.6773636363636364,28.50909090909091,66.33272727272728,21.363636363636363,24.0,15.0,1013.6363636363636,7804.40790309964,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,25,510.3,885,180,2.4899999999999998,2.0741000000000005,50.17,66.127,22.4,25.0,16.0,1010.0,7850.91685869391,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,26,535.0909090909091,843,50,4.463636363636363,2.537090909090909,78.57272727272726,69.79636363636364,24.272727272727273,26.0,21.0,1010.0,7470.443386897153,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,27,380.7,661,130,4.42,2.6925,83.81,71.113,24.4,26.0,22.0,1011.0,7278.006226993702,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,28,273.3,430,107,4.61,2.7954,60.93000000000001,72.49999999999999,24.3,26.0,21.0,1010.0,7134.478476563991,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,29,426.8,627,165,4.85,3.1079000000000003,65.26,67.265,25.1,27.0,22.0,1010.0,6726.099577231443,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,30,575.3,863,228,3.6399999999999997,3.3814,62.790000000000006,70.831,25.6,27.0,22.0,1010.0,6820.217741438255,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,10,31,760.6363636363636,939,141,3.227272727272727,1.7292727272727275,54.42727272727272,70.47,24.181818181818183,27.0,19.0,1010.0,7029.658194219927,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,1,643.8181818181819,897,92,3.8545454545454545,2.2148181818181816,78.9090909090909,67.43,25.181818181818183,27.0,21.0,1010.0,7065.265102911778,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,2,459.0,876,37,4.29090909090909,2.9317272727272727,74.05454545454546,74.02090909090909,25.0,27.0,22.0,1010.0,6882.629778862011,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,3,464.9,892,7,2.87,2.6675000000000004,60.42,68.44500000000001,24.3,27.0,21.0,1010.0,7011.554694108462,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,4,591.2222222222222,825,350,1.5111111111111108,3.322,316.9666666666667,65.61666666666666,25.11111111111111,28.0,19.0,1010.0,7036.459549525553,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,5,617.0,907,81,4.3,1.7894999999999999,39.41,61.56500000000001,23.3,25.0,20.0,1010.0,6975.747780342769,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,6,411.3333333333333,659,129,3.4777777777777774,2.237,60.48888888888889,69.79666666666667,22.77777777777778,24.0,20.0,1010.0,7168.485081397601,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,7,429.1,745,25,4.35,2.0637,66.42,60.843,23.3,25.0,20.0,1012.0,7237.098306287228,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,8,505.8,863,50,3.0300000000000002,2.1772,69.00000000000001,59.178,23.6,26.0,20.0,1010.0,7429.135414072579,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,9,106.7,326,8,0.6699999999999999,3.4338,227.91,61.197,23.5,26.0,19.0,1010.0,7366.723307970842,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,10,753.4,917,393,2.2,1.5756999999999999,86.58,60.008,22.2,25.0,15.0,1010.0,7484.446088579505,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,11,663.9,930,307,1.51,1.3967999999999998,309.17,56.160000000000004,21.7,25.0,14.0,1010.0,7729.293391562588,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,12,570.0,917,23,1.3111111111111113,1.5832222222222223,109.9,42.73111111111111,22.333333333333332,25.0,15.0,1010.0,7904.927378125256,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,13,482.1,846,149,0.96,2.5472,128.58999999999997,62.36999999999999,23.1,26.0,16.0,1010.0,7515.252036096116,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,14,101.625,297,4,1.7999999999999998,3.68075,299.4875,72.14750000000001,21.5,23.0,20.0,1010.0,7936.333394280284,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,15,268.7,799,3,2.1000000000000005,2.0655,74.05999999999999,60.339,19.6,23.0,13.0,1006.0,8093.8638196844895,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,16,738.4,877,399,2.3400000000000003,1.5963,279.00999999999993,53.23,20.6,24.0,11.0,1008.0,7994.644701952908,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,17,719.6,893,369,2.21,1.3481999999999998,34.49,55.455999999999996,21.0,24.0,13.0,1010.0,8279.399701869412,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,18,480.9,857,105,2.1800000000000006,1.8561,47.029999999999994,60.891999999999996,22.4,25.0,15.0,1010.0,7897.025834663555,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,19,722.6,883,306,2.4199999999999995,1.7235,306.7699999999999,61.239,22.0,25.0,14.0,1010.0,7600.168459795817,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,20,833.4,977,468,3.17,0.5876,341.2,36.36000000000001,15.3,19.0,8.0,1010.0,9072.75299603911,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,21,857.9,991,520,2.5700000000000003,0.6224000000000001,320.88,26.911,15.6,20.0,6.0,1010.0,9527.140700924918,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,22,801.2,950,460,2.43,1.2733,106.01000000000002,48.291,19.2,23.0,9.0,1010.0,8928.825151521469,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,23,470.0,859,151,2.7875,2.241625,108.6375,64.17875,23.0,26.0,17.0,1010.0,8063.557984054259,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,24,593.5,890,25,2.1300000000000003,2.6038,102.83999999999999,67.35499999999999,23.8,26.0,18.0,1015.0,7833.513548036726,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,25,628.1,894,178,2.28,2.3041,81.88,59.909000000000006,24.4,27.0,18.0,1014.0,7664.380855752468,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,26,352.9,738,109,2.3300000000000005,2.2478999999999996,333.79999999999995,58.089,22.2,25.0,17.0,1010.0,7939.133934616696,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,27,630.2,834,263,3.9599999999999995,1.6632000000000002,56.81999999999999,57.559000000000005,21.9,25.0,16.0,1010.0,8187.881996615911,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,28,484.0,840,96,4.27,2.2464000000000004,120.16,60.098,23.1,26.0,18.0,1010.0,7750.397471423737,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,29,621.9,817,242,3.65,2.9911000000000003,159.58999999999997,66.547,25.3,28.0,19.0,1010.0,7210.19309870929,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,11,30,400.0,828,7,3.9000000000000004,3.144666666666667,179.45555555555552,75.09000000000002,25.444444444444443,29.0,20.0,1006.6666666666666,7184.688167022797,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,1,497.8,818,190,2.81,3.3648,235.57000000000002,74.146,25.5,29.0,20.0,1006.0,7343.718905194358,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,2,745.5,906,289,2.96,1.8186,82.54,41.067,19.6,23.0,13.0,1010.0,8131.571132674483,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,3,672.2,869,283,3.45,2.7058,52.17999999999999,59.367999999999995,21.3,25.0,14.0,1010.0,7883.323129145929,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,4,692.0,863,231,3.6699999999999995,2.7969999999999997,124.32000000000001,61.40100000000001,24.2,27.0,18.0,1010.0,7593.467133735412,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,5,520.8,856,267,3.2800000000000002,4.5119,183.16000000000003,74.264,26.0,29.0,19.0,1006.0,7394.528721523381,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,6,176.125,397,45,4.737500000000001,4.912000000000001,220.27499999999998,93.49,24.375,26.0,22.0,1000.0,7339.918163976969,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,7,762.6,927,307,1.6700000000000004,1.7639,295.53999999999996,66.46100000000001,21.7,25.0,15.0,1010.0,7724.692511770448,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,8,679.1,903,268,2.37,1.8455000000000001,330.76,63.795,19.3,23.0,12.0,1010.0,8651.57160479452,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,9,450.42857142857144,857,20,4.228571428571429,2.787571428571429,109.95714285714284,54.818571428571424,14.571428571428571,17.0,9.0,1020.0,10229.076376318131,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,10,540.1,867,181,3.9099999999999993,2.0938,108.71999999999998,62.529999999999994,18.5,22.0,10.0,1020.0,9647.764096900535,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,11,403.3333333333333,800,8,4.033333333333333,3.106,95.17777777777778,73.72777777777777,21.11111111111111,24.0,16.0,1016.6666666666666,9255.788349314316,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,12,470.4,842,28,2.65,3.1953,242.99999999999994,69.81700000000001,25.1,28.0,19.0,1010.0,8277.199268325756,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,13,681.5,844,167,1.1400000000000001,2.9488999999999996,180.55,63.81500000000001,24.9,28.0,17.0,1010.0,8101.865392391118,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,14,702.7,876,214,1.9599999999999997,3.1820000000000004,260.58,56.189,24.6,28.0,16.0,1010.0,7878.1221540072165,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,15,592.9,888,144,3.3199999999999994,2.0766,275.73,60.987999999999985,22.0,24.0,19.0,1010.0,8283.90054860084,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,16,514.7,854,151,3.0800000000000005,2.4333,96.1,59.511,22.2,25.0,15.0,1013.0,8306.604932319937,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,17,750.4444444444445,888,469,3.3333333333333335,2.76,172.8777777777778,62.343333333333334,26.0,28.0,21.0,1010.0,7715.290705142204,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,18,342.0,829,13,3.088888888888889,3.6872222222222217,195.11111111111114,71.88333333333334,26.88888888888889,29.0,22.0,1010.0,7160.483478167327,1,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,19,495.1111111111111,818,64,1.166666666666667,3.671888888888889,152.75555555555556,76.08444444444443,26.11111111111111,29.0,21.0,1020.0,7282.707124584586,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
2016,12,20,342.0,644,4,2.825,4.509250000000001,25.0125,87.945,22.25,25.0,19.0,1016.25,8025.050563012574,0,University of Central Florida,Harris Corporation Engineering Center,113866,Classroom
