,UMASS Amherst - Computer Science null,UMASS Amherst - Fine Arts Center null,UMASS Amherst - Recreation Center null,Day,Month,Year,Date,DHI,DNI Max,DNI Min,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
266,,,,,,,,69.27272727272727,933,473,792.8181818181819,476.8181818181818,69.27272727272727,792.8181818181819,476.8181818181818,0.018181818181818184,1.325,322.7181818181818,47.91,16.09090909090909,1000.0
267,,,,,,,,130.0,206,13,96.0,157.0,120.33333333333331,426.33333333333326,318.3333333333333,0.0,1.9946666666666664,41.73333333333333,99.69333333333331,10.333333333333334,1000.0
268,,,,,,,,71.18181818181819,945,47,743.6363636363636,459.3636363636364,66.0909090909091,803.8181818181819,472.45454545454544,0.009090909090909092,1.0208181818181818,321.03636363636366,47.63090909090909,14.909090909090908,1008.1818181818179
269,,,,,,,,67.36363636363636,928,449,787.0,461.6363636363636,67.36363636363636,787.0,461.6363636363636,0.03636363636363637,1.2836363636363637,83.38181818181819,46.42909090909091,17.454545454545453,1010.0
270,,,,,,,,75.0909090909091,897,318,727.7272727272727,442.45454545454544,75.0909090909091,727.7272727272727,442.45454545454544,0.009090909090909092,1.9580909090909089,177.65454545454548,60.29545454545453,18.181818181818183,1015.4545454545456
271,,,,,,,,72.0,913,333,749.5454545454545,446.7272727272728,72.0,749.5454545454545,446.7272727272728,0.0,1.3422727272727273,229.5636363636364,53.93090909090909,20.363636363636363,1005.4545454545456
272,,,,,,,,141.54545454545453,837,41,452.09090909090907,342.90909090909093,80.36363636363636,686.6363636363636,421.3636363636364,0.0,2.6981818181818182,263.37272727272733,59.45272727272727,22.63636363636364,1000.0
273,,,,,,,,181.33333333333331,377,19,142.66666666666666,212.0,87.66666666666669,666.6666666666666,462.0,0.1,2.8736666666666664,275.2,54.52333333333333,19.33333333333333,1000.0
274,,,,,,,,234.28571428571428,386,18,144.85714285714286,318.14285714285717,151.85714285714286,632.2857142857142,516.8571428571429,0.0,4.015571428571429,178.3714285714286,71.57714285714285,22.285714285714285,1000.0
275,,,,,,,,179.14285714285714,227,5,97.57142857142857,219.7142857142857,97.57142857142857,654.0,440.57142857142856,0.0,3.5448571428571434,208.5857142857143,83.61857142857143,24.714285714285715,990.0
276,,,,,,,,47.0,243,243,243.0,80.0,47.0,243.0,80.0,0.0,5.455,190.7,100.0,22.0,990.0
277,,,,,,,,139.0,788,272,507.3636363636364,348.45454545454544,67.45454545454545,727.7272727272727,410.27272727272725,0.0,2.029181818181818,311.64545454545447,66.14727272727272,21.181818181818183,1000.0
278,,,,,,,,222.85714285714286,393,2,192.28571428571428,334.57142857142856,116.14285714285714,698.1428571428571,499.71428571428567,0.0,3.060714285714286,36.58571428571429,67.88428571428572,20.428571428571427,1000.0
279,,,,,,,,73.9090909090909,890,234,704.0,404.54545454545456,73.9090909090909,704.0,404.54545454545456,0.0,1.390272727272727,64.17272727272727,48.82454545454545,13.363636363636365,1010.0
280,,,,,,,,68.36363636363636,893,262,711.4545454545455,399.27272727272725,68.36363636363636,711.4545454545455,399.27272727272725,0.0,1.4899090909090908,129.27272727272728,54.77181818181818,14.545454545454545,1010.0
281,,,,,,,,123.3,817,26,443.7,311.6,78.6,638.3,380.4,0.06999999999999999,2.4051,230.31,70.244,20.1,1003.0
282,,,,,,,,161.54545454545453,675,79,269.90909090909093,261.6363636363636,84.0909090909091,595.0909090909091,364.0,0.0,3.1738181818181825,199.94545454545457,75.34454545454545,21.272727272727273,993.6363636363636
283,,,,,,,,68.45454545454545,908,205,705.0909090909091,389.27272727272725,68.45454545454545,705.0909090909091,389.27272727272725,0.0,1.1854545454545455,325.69090909090914,57.92909090909091,12.363636363636365,997.2727272727273
284,,,,,,,,59.09090909090909,926,304,750.6363636363636,390.9090909090909,59.09090909090909,750.6363636363636,390.9090909090909,0.027272727272727268,0.9387272727272729,296.5181818181818,43.67909090909092,10.363636363636363,1004.5454545454544
285,,,,,,,,59.0,914,247,724.5454545454545,379.45454545454544,59.0,724.5454545454545,379.45454545454544,0.0818181818181818,1.3425454545454547,283.8636363636363,48.0590909090909,16.636363636363637,1002.7272727272727
286,,,,,,,,64.27272727272727,909,192,700.8181818181819,375.1818181818182,64.27272727272727,700.8181818181819,375.1818181818182,0.0,1.0405454545454549,209.67272727272731,49.79454545454546,17.727272727272727,1000.0
287,,,,,,,,64.6,893,313,746.9,399.1,64.6,746.9,399.1,0.0,1.5833999999999997,310.0100000000001,43.614,17.2,1000.0
288,,,,,,,,70.0909090909091,891,193,631.6363636363636,349.72727272727275,62.09090909090909,692.9090909090909,361.6363636363636,0.045454545454545456,1.4642727272727272,287.04545454545456,45.07818181818182,19.181818181818183,1010.0
289,,,,,,,,114.0,891,98,511.7,331.8,67.1,731.8,390.6,0.02,1.3119,127.55000000000004,41.747,20.5,1010.0
290,,,,,,,,166.14285714285714,418,27,155.28571428571428,236.57142857142856,75.28571428571429,665.1428571428571,390.8571428571428,0.0,2.2144285714285714,169.6857142857143,67.68571428571428,19.428571428571427,1002.8571428571428
291,,,,,,,,196.5,13,10,11.5,203.5,131.0,700.0,529.0,0.0,3.8569999999999998,160.35,85.16999999999999,22.5,990.0
292,,,,,,,,166.0,101,7,40.0,185.75,68.75,733.5,401.25,0.0,2.6125000000000003,191.25000000000003,86.28,17.25,990.0
293,,,,,,,,159.5,295,19,100.25,205.0,92.0,659.75,374.5,0.0,2.14025,330.9,97.6775,9.5,980.0
294,,,,,,,,59.0,875,126,664.3636363636364,332.90909090909093,59.0,664.3636363636364,332.90909090909093,0.06363636363636363,1.4602727272727274,255.17272727272731,65.39999999999999,11.454545454545455,1000.0
295,,,,,,,,102.9,869,80,515.2,319.7,66.4,693.8,361.6,0.0,1.223,181.78000000000003,70.69500000000002,14.5,998.0
296,,,,,,,,70.5,767,192,510.75,225.25,52.5,598.5,248.0,0.05,1.0735,250.375,68.825,9.25,980.0
297,,,,,,,,84.2,916,159,614.6,329.1,65.6,702.9,353.9,0.0,0.9120000000000004,245.8,60.18600000000001,9.2,994.0
298,,,,,,,,167.0,291,2,69.16666666666667,202.0,108.33333333333331,652.0,396.16666666666674,0.016666666666666666,1.6688333333333336,161.35,64.67999999999999,8.166666666666666,1010.0
299,,,,,,,,144.125,411,2,149.375,196.25,89.625,604.25,330.625,0.0,2.574625,189.2,88.10125000000002,17.25,1000.0
300,,,,,,,,155.8,439,160,316.2,271.2,94.2,624.0,352.0,0.0,2.8702,203.36,86.78399999999999,18.0,998.0
301,,,,,,,,114.0,860,312,523.3333333333334,314.77777777777777,70.77777777777777,740.2222222222223,367.11111111111114,0.022222222222222227,1.0951111111111111,111.35555555555555,52.26,9.222222222222221,1010.0
302,,,,,,,,63.5,616,416,516.0,192.5,63.5,516.0,192.5,0.0,2.0705,93.8,87.32,7.5,1010.0
303,,,,,,,,142.0,8,3,5.5,144.5,105.5,600.5,358.5,0.0,3.2715,235.45,97.815,16.0,990.0
304,,,,,,,,112.2,804,17,483.2,277.0,69.6,747.6,368.4,0.0,0.9674,12.28,63.99400000000001,4.6,1000.0
305,,,,,,,,95.44444444444444,886,56,527.2222222222222,308.4444444444445,66.55555555555556,756.0,358.0,0.022222222222222227,0.6801111111111111,16.933333333333334,59.415555555555564,5.0,1003.3333333333335
306,,,,,,,,83.0,877,173,608.2222222222222,323.5555555555556,65.0,748.8888888888888,350.33333333333326,0.011111111111111113,0.815,168.24444444444444,61.128888888888895,5.4444444444444455,1000.0
307,,,,,,,,65.8888888888889,961,409,781.7777777777777,356.5555555555556,57.444444444444436,835.4444444444445,369.88888888888886,0.1,0.25222222222222224,308.32222222222225,35.716666666666654,-0.6666666666666666,1000.0
308,,,,,,,,61.33333333333334,933,567,802.6666666666665,359.5555555555556,61.33333333333334,802.6666666666665,359.5555555555556,0.022222222222222227,0.3178888888888889,345.26666666666665,35.96,-0.7777777777777778,1010.0
309,,,,,,,,69.1111111111111,861,400,704.7777777777777,332.8888888888889,69.1111111111111,704.7777777777777,332.8888888888889,0.06666666666666668,0.7555555555555555,187.42222222222225,48.02888888888889,2.6666666666666665,1010.0
310,,,,,,,,125.5,26,12,19.0,132.5,81.5,654.5,303.5,0.0,1.3219999999999998,33.25,76.375,2.5,1010.0
311,,,,,,,,157.0,52,52,52.0,177.0,108.0,640.0,357.0,0.0,1.15,36.4,100.0,1.0,1010.0
312,,,,,,,,73.77777777777777,832,381,680.8888888888888,321.77777777777777,73.77777777777777,680.8888888888888,321.77777777777777,0.022222222222222227,0.7272222222222221,107.64444444444445,68.37555555555554,4.0,1003.3333333333335
313,,,,,,,,98.33333333333331,588,129,365.33333333333326,189.66666666666663,75.33333333333333,549.0,239.0,0.0,1.307,240.66666666666663,100.0,6.666666666666668,990.0
314,,,,,,,,57.0,928,418,774.1111111111112,330.8888888888889,57.0,774.1111111111112,330.8888888888889,0.07777777777777778,0.4327777777777777,306.3111111111112,57.327777777777776,2.1111111111111107,991.1111111111113
315,,,,,,,,126.28571428571428,235,4,66.42857142857143,149.14285714285714,67.28571428571429,712.5714285714287,317.42857142857144,0.0,1.0482857142857145,180.08571428571426,58.38285714285714,2.4285714285714284,990.0
316,,,,,,,,135.0,316,3,108.5,181.5,88.5,613.6666666666666,303.0,0.08333333333333333,1.096666666666667,271.5166666666666,77.85,5.666666666666668,975.0
317,,,,,,,,105.5,699,19,367.5,202.625,65.0,688.0,291.875,0.075,0.5652499999999999,275.92499999999995,59.88125,1.25,990.0
318,,,,,,,,59.555555555555564,866,352,708.2222222222223,303.77777777777777,59.555555555555564,708.2222222222223,303.77777777777777,0.0,0.7344444444444443,195.55555555555557,66.75666666666667,7.111111111111112,1000.0
319,,,,,,,,65.66666666666667,921,179,670.0,282.5555555555556,51.111111111111114,771.0,308.5555555555556,0.0,0.5645555555555555,305.84444444444443,50.60111111111111,1.4444444444444444,1000.0
320,,,,,,,,57.33333333333334,840,355,690.0,288.22222222222223,57.33333333333334,690.0,288.22222222222223,0.0,1.2031111111111108,225.54444444444442,66.35111111111112,4.888888888888889,994.4444444444445
321,,,,,,,,71.33333333333333,838,344,598.1111111111112,268.1111111111111,59.22222222222222,671.7777777777778,284.3333333333333,0.0,1.2746666666666668,199.22222222222226,70.74222222222222,7.222222222222222,986.6666666666665
322,,,,,,,,78.77777777777777,881,105,561.4444444444445,259.0,60.0,700.7777777777777,293.22222222222223,0.03333333333333334,0.6193333333333333,292.14444444444445,69.23666666666666,3.0,990.0
323,,,,,,,,126.28571428571428,720,5,335.14285714285717,227.14285714285717,65.28571428571429,762.2857142857142,335.2857142857143,0.0,0.5978571428571428,289.9142857142857,63.431428571428576,3.4285714285714284,994.2857142857144
324,,,,,,,,56.22222222222222,824,375,678.2222222222222,275.5555555555556,56.22222222222222,678.2222222222222,275.5555555555556,0.0,1.3786666666666667,163.72222222222226,54.18,1.6666666666666667,1010.0
325,,,,,,,,77.22222222222223,839,74,547.7777777777778,258.22222222222223,67.33333333333333,602.5555555555555,271.5555555555556,0.0,0.9542222222222224,274.82222222222225,73.60000000000002,8.666666666666666,1000.0
326,,,,,,,,100.33333333333331,714,164,427.66666666666674,217.0,56.0,724.1111111111112,286.8888888888889,0.011111111111111113,0.4577777777777778,153.57777777777775,65.63444444444444,1.8888888888888888,1003.3333333333335
327,,,,,,,,80.66666666666667,181,34,115.0,111.0,49.66666666666666,541.3333333333334,181.33333333333331,0.0,0.7116666666666666,306.0,98.04666666666668,3.333333333333333,1000.0
328,,,,,,,,107.66666666666669,376,83,274.1111111111111,197.44444444444446,64.8888888888889,629.0,267.3333333333333,0.03333333333333334,0.8298888888888891,165.2555555555556,71.39888888888888,2.555555555555556,1004.4444444444445
329,,,,,,,,118.16666666666669,205,12,71.33333333333333,139.5,88.83333333333331,530.3333333333334,274.5,0.03333333333333333,1.0843333333333331,123.36666666666667,77.34166666666667,2.333333333333333,1000.0
330,,,,,,,,65.44444444444444,810,172,594.4444444444445,259.0,65.44444444444444,594.4444444444445,259.0,0.022222222222222227,0.949,113.5,78.29,4.4444444444444455,1010.0
331,,,,,,,,84.625,858,43,466.25,235.25,59.625,748.125,300.75,0.0,0.51025,268.625,65.07375,3.0,990.0
332,,,,,,,,81.22222222222223,826,164,476.4444444444445,231.44444444444446,61.0,651.8888888888888,264.5555555555556,0.0,0.5821111111111111,260.47777777777776,67.97333333333333,2.4444444444444446,990.0
333,,,,,,,,99.0,805,99,290.0,182.33333333333331,62.66666666666666,636.6666666666666,259.5555555555556,0.0,0.6781111111111112,238.85555555555558,61.52000000000001,0.7777777777777778,998.8888888888887
334,,,,,,,,117.5,43,29,36.0,128.5,83.0,635.0,273.0,0.0,1.6535000000000002,30.1,74.4,0.0,990.0
335,,,,,,,,110.875,654,51,395.875,218.375,87.0,650.75,295.25,0.0,0.6377499999999999,267.475,77.41875,0.25,990.0
336,,,,,,,,113.125,601,129,356.75,221.375,92.875,613.25,292.75,0.025,0.61125,266.2375,75.41499999999998,0.5,990.0
337,,,,,,,,145.0,9,9,9.0,149.0,169.0,535.0,384.0,0.0,1.4340000000000002,123.3,100.0,1.0,980.0
338,,,,,,,,119.375,636,6,195.75,168.875,106.125,593.875,293.75,0.0875,0.34037500000000004,282.2625,74.78,-7.0,973.75
339,,,,,,,,89.5,852,284,633.875,286.625,90.875,653.625,296.125,0.0625,0.399875,299.8,73.70375,-5.125,985.0
340,,,,,,,,121.25,372,41,175.125,181.25,90.25,631.75,291.75,0.05,0.5193749999999999,208.85,73.24875,-5.0,995.0
341,,,,,,,,111.28571428571428,735,9,326.7142857142857,211.14285714285717,87.57142857142857,708.2857142857142,322.14285714285717,0.1,0.5385714285714286,257.57142857142856,74.7714285714286,-1.7142857142857142,990.0
342,,,,,,,,58.33333333333334,881,238,641.1111111111112,252.88888888888889,59.444444444444436,700.8888888888888,270.0,0.1888888888888889,0.4536666666666666,308.77777777777777,67.64777777777778,-4.777777777777779,1000.0
343,,,,,,,,68.75,736,370,600.25,249.25,68.75,600.25,249.25,0.1,1.264,230.75,99.27,4.25,990.0
344,,,,,,,,111.0,522,124,302.2857142857143,196.14285714285717,61.14285714285714,718.8571428571429,286.7142857142857,0.17142857142857146,0.5315714285714287,293.2428571428572,76.94714285714284,0.8571428571428571,990.0
345,,,,,,,,54.625,882,498,753.75,288.625,54.625,753.75,288.625,0.1,0.566125,315.6125,51.26875000000001,-1.625,1000.0
346,,,,,,,,107.5,680,53,412.0,231.0,65.83333333333333,722.5,307.1666666666667,0.1,0.7306666666666667,190.28333333333333,84.98333333333333,-0.3333333333333333,1000.0
347,,,,,,,,117.5,597,106,241.0,191.0,108.25,557.75,283.125,0.2125,0.5725,278.05,86.5025,-2.0,983.75
348,,,,,,,,71.25,875,458,743.375,304.25,71.25,743.375,304.25,0.1875,0.2983750000000001,271.7,77.43625,-7.375,1006.25
349,,,,,,,,70.75,877,509,739.0,300.0,73.125,754.625,308.75,0.2,0.214125,282.85,71.58625,-9.875,1010.0
350,,,,,,,,63.75,939,552,816.875,318.75,63.75,816.875,318.75,0.2875,0.15925000000000006,296.9125,70.22125,-16.375,1010.0
351,,,,,,,,113.25,719,50,284.0,196.0,80.0,712.0,305.25,0.16249999999999998,0.30325,297.1625,71.20625,-13.75,1000.0
352,,,,,,,,135.71428571428572,272,11,128.57142857142858,182.57142857142856,119.71428571428572,564.5714285714286,313.7142857142857,0.1142857142857143,0.3621428571428572,203.2,77.46428571428571,-9.857142857142858,992.8571428571428
353,,,,,,,,88.75,877,127,508.125,246.625,67.125,800.5,318.0,0.2875,0.1815,306.7999999999999,71.7225,-15.25,1000.0
354,,,,,,,,44.8,954,34,651.2,251.0,44.3,718.2,262.3,0.27,0.12999999999999998,310.4,66.957,-16.82,1010.4
355,,,,,,,,58.8,836,43,453.7,201.9,54.1,651.2,252.9,0.2,0.33,268.1,71.41199999999999,-11.94,1010.2
356,,,,,,,,50.4,884,57,567.6,228.9,47.4,699.7,261.2,0.32,0.22,205.7,74.22,-8.27,1008.4
357,,,,,,,,86.875,149,1,46.0,102.875,54.5,624.375,271.125,0.5875,1.1375000000000002,302.375,85.45124999999999,-6.562500000000001,979.0
358,,,,,,,,51.9,831,60,603.2,239.6,60.7,644.5,261.6,0.57,0.2,284.3,78.131,-16.300000000000004,988.6
359,,,,,,,,54.1,886,58,591.4,240.2,54.6,676.2,265.2,0.5,0.2,291.1,75.68800000000002,-17.839999999999996,1003.5
360,,,,,,,,45.6,927,88,651.9,252.6,46.9,702.3,264.4,0.18,0.34,263.5,72.421,-17.31,1015.9
361,,,,,,,,90.6,569,36,237.8,157.5,58.9,578.9,245.8,0.31999999999999995,1.32,205.0,83.74300000000002,-6.02,1003.2
362,,,,,,,,73.0,754,26,370.2,197.0,51.5,669.9,263.7,0.37,0.5,284.8,90.61399999999999,-0.48,1004.2
363,,,,,,,,46.1,920,120,679.4,260.2,45.8,685.1,262.1,0.2900000000000001,0.7300000000000001,215.5,82.09100000000002,-3.5699999999999994,1015.8
364,,,,,,,,69.85714285714286,233,3,60.42857142857143,82.14285714285714,52.0,535.7142857142857,218.28571428571428,0.2571428571428571,2.185714285714286,202.28571428571428,93.89571428571428,2.0428571428571427,1012.1428571428572
365,,,,,,,,96.22222222222223,226,5,83.77777777777777,128.11111111111111,52.77777777777778,591.1111111111112,253.88888888888889,0.6,3.8,188.11111111111111,95.40444444444445,11.777777777777779,998.3333333333335
366,,,,,,,,51.4,891,53,571.9,243.8,46.9,642.9,257.9,0.6799999999999999,1.14,316.7,73.26599999999998,-2.66,996.3
367,,,,,,,,38.8,997,245,771.2,284.8,38.6,775.9,285.4,0.43,0.12,341.2,45.502,-9.35,1020.8
368,,,,,,,,82.66666666666667,829,173,509.83333333333326,245.16666666666663,46.5,771.8333333333335,313.5,0.35000000000000003,0.2500000000000001,51.83333333333334,52.06499999999999,-10.35,1023.5
369,,,,,,,,98.4,630,11,234.4,179.0,70.7,528.6,252.5,0.2500000000000001,1.0599999999999998,202.3,72.09899999999999,-3.3999999999999995,1016.5
370,,,,,,,,78.33333333333333,131,5,42.333333333333336,94.77777777777777,73.66666666666667,565.8888888888888,276.8888888888889,0.18888888888888888,1.2000000000000002,170.88888888888889,87.61111111111114,-1.3555555555555554,1008.8888888888887
371,,,,,,,,52.8,936,80,647.7,277.9,54.5,713.3,291.1,0.47,0.45,309.5,72.12299999999998,-4.91,999.7
372,,,,,,,,72.7,844,26,479.8,246.5,66.4,639.4,282.1,0.35999999999999993,0.78,269.0,77.07199999999997,-2.73,1000.3
373,,,,,,,,91.1,709,110,371.4,210.4,61.4,648.0,280.6,0.44,1.2999999999999998,261.7,84.4,2.03,994.3
374,,,,,,,,60.4,793,126,576.2,260.1,59.3,664.6,285.2,0.41,1.2499999999999998,281.4,79.13199999999998,4.14,1006.1
375,,,,,,,,85.4,65,2,22.8,93.0,97.8,470.0,267.9,0.29,1.8900000000000008,90.7,93.374,1.8400000000000003,1008.8
376,,,,,,,,101.375,491,1,109.875,121.875,60.25,629.375,289.0,0.5625,2.4000000000000004,204.5,95.29,7.462499999999999,988.5
377,,,,,,,,72.4,837,167,519.6,258.1,63.3,709.6,309.9,0.74,0.41,300.5,62.33599999999999,-1.2100000000000002,998.4
378,,,,,,,,53.4,982,20,662.3,298.7,48.5,796.5,319.6,0.6799999999999999,0.25,312.4,50.51100000000001,-5.67,1011.9
379,,,,,,,,48.2,968,156,722.5,309.1,47.0,766.8,314.0,0.32,0.41,277.3,50.12299999999999,-3.2400000000000007,1022.3
380,,,,,,,,78.0,915,160,532.1,269.8,53.6,705.5,305.8,0.54,0.8200000000000001,205.0,77.811,3.4,1012.0
381,,,,,,,,120.0,126,1,31.75,132.75,56.0,782.75,361.5,0.2375,0.625,269.0,90.61499999999998,5.1,1009.5
382,,,,,,,,95.7,908,27,314.2,232.0,55.8,721.7,315.7,0.3999999999999999,0.7,56.7,68.93799999999999,2.61,1008.5
383,,,,,,,,121.44444444444444,74,5,33.333333333333336,132.77777777777777,65.1111111111111,693.2222222222223,329.6666666666667,0.6,0.6111111111111109,313.6666666666667,65.44,-2.355555555555555,998.8888888888887
384,,,,,,,,95.7,942,59,498.4,267.4,52.5,765.8,330.5,0.4199999999999999,0.55,253.3,51.158,-4.510000000000002,1006.3
385,,,,,,,,95.0,6,2,4.333333333333333,97.0,86.0,556.3333333333334,345.66666666666674,0.4666666666666666,1.3999999999999997,199.33333333333331,77.87,0.2666666666666666,998.6666666666665
386,,,,,,,,104.8,938,28,373.5,249.0,63.7,780.1,351.7,0.96,0.30999999999999994,300.0,62.63399999999999,-6.7,999.8
387,,,,,,,,72.1,892,200,677.9,336.7,73.0,741.6,348.9,0.51,0.41,231.8,63.61600000000001,-7.3900000000000015,1011.2
388,,,,,,,,138.4,249,4,111.9,185.2,79.7,659.4,333.9,0.6099999999999999,1.2499999999999998,187.2,85.29700000000001,0.23999999999999996,1005.2
389,,,,,,,,59.0,998,52,678.8,339.4,56.2,777.2,357.1,0.95,0.41,298.4,72.884,-3.62,999.5
390,,,,,,,,121.9,686,31,296.9,238.1,84.9,693.0,352.7,0.44,0.74,235.2,73.381,-3.83,1012.3
391,,,,,,,,174.0,78,2,46.14285714285714,196.14285714285717,110.42857142857143,731.0,434.28571428571433,0.4142857142857143,1.657142857142857,105.28571428571428,81.7,-4.557142857142859,1009.1428571428572
392,,,,,,,,75.8,940,322,674.8,347.5,72.6,783.7,379.4,0.48,0.36,300.7,80.15299999999998,-6.85,1010.6
393,,,,,,,,111.6,758,133,412.1,284.8,90.2,686.1,365.9,0.37,0.8100000000000002,226.4,79.131,-5.63,1017.3
394,,,,,,,,128.625,455,2,96.625,163.375,93.5,665.75,364.125,0.325,1.7375,188.5,94.87625,1.575,1008.875
395,,,,,,,,180.28571428571428,270,4,67.14285714285714,215.57142857142856,90.42857142857143,774.8571428571429,449.8571428571428,0.3714285714285714,3.0,92.14285714285714,93.64714285714287,2.442857142857143,1001.1428571428572
396,,,,,,,,124.625,886,32,404.125,276.0,83.125,824.375,445.125,0.8500000000000001,0.7375000000000002,312.875,70.80125,0.825,1013.375
397,,,,,,,,82.6,908,379,650.2,350.5,60.2,838.0,401.7,0.31,0.37,186.5,52.641000000000005,-1.96,1026.3
398,,,,,,,,115.77777777777777,819,86,512.7777777777778,323.4444444444445,80.55555555555556,756.0,410.33333333333326,0.5777777777777778,1.1222222222222225,233.55555555555557,83.11333333333333,3.755555555555555,1007.1111111111113
399,,,,,,,,111.0,46,1,24.16666666666667,119.66666666666669,82.66666666666667,680.3333333333334,372.83333333333326,0.3833333333333333,1.866666666666667,207.16666666666663,92.64333333333332,4.433333333333334,995.6666666666665
400,,,,,,,,133.2,17,1,6.0,134.4,76.6,672.0,444.2,0.6199999999999999,1.6,283.0,91.204,5.16,990.0
401,,,,,,,,117.2,985,1,432.6,295.8,50.4,812.2,408.7,0.42,0.4300000000000001,182.2,52.12000000000001,0.5800000000000001,1011.8
402,,,,,,,,80.45454545454545,899,16,552.1818181818181,341.6363636363636,70.0,747.6363636363636,391.27272727272725,0.7000000000000001,0.509090909090909,306.8181818181818,78.34636363636366,1.1181818181818182,1009.4545454545456
403,,,,,,,,104.45454545454544,863,13,388.45454545454544,270.27272727272725,71.9090909090909,698.6363636363636,377.7272727272728,0.6909090909090909,1.6363636363636365,194.0,82.00454545454545,4.072727272727273,1014.5454545454544
404,,,,,,,,120.9090909090909,583,6,201.8181818181818,209.8181818181818,68.27272727272727,647.1818181818181,357.45454545454544,0.4727272727272728,2.5090909090909084,223.8181818181818,88.13545454545454,11.336363636363634,1010.1818181818179
405,,,,,,,,114.54545454545456,812,21,396.6363636363636,297.3636363636364,58.45454545454545,696.4545454545455,369.7272727272728,0.6818181818181818,2.290909090909091,231.1818181818182,84.37818181818183,17.145454545454548,1008.0909090909092
406,,,,,,,,32.0,24,1,12.5,31.5,34.0,436.0,225.5,0.35,1.75,19.0,68.91,2.2,1022.0
407,,,,,,,,138.0,140,5,46.0,158.0,78.66666666666667,712.0,423.66666666666674,0.5333333333333333,1.8888888888888893,139.11111111111111,73.70888888888891,2.1222222222222222,1019.7777777777777
408,,,,,,,,122.0,858,12,248.9090909090909,216.1818181818182,59.54545454545455,682.3636363636364,383.1818181818182,0.5,1.2181818181818185,302.54545454545456,80.69363636363636,5.954545454545454,1006.4545454545456
409,,,,,,,,1.0,5,5,5.0,1.0,9.0,50.0,9.0,0.2,1.9,58.0,95.68,1.1,1001.0
410,,,,,,,,133.8181818181818,893,14,310.8181818181818,262.09090909090907,58.0,734.7272727272727,407.54545454545456,0.4818181818181818,0.5636363636363636,295.72727272727275,79.44636363636361,3.945454545454545,1005.5454545454544
411,,,,,,,,54.58333333333334,976,75,729.5833333333335,390.16666666666674,54.58333333333334,729.5833333333335,390.16666666666674,0.4083333333333334,0.5833333333333334,277.1666666666667,69.30166666666666,4.533333333333332,1011.3333333333335
412,,,,,,,,88.72727272727273,925,13,474.8181818181818,324.72727272727275,61.81818181818182,674.5454545454545,383.9090909090909,0.4363636363636363,1.0545454545454545,211.8181818181818,73.13181818181819,7.772727272727272,1000.6363636363636
413,,,,,,,,133.33333333333334,815,16,317.8333333333333,279.5,68.08333333333333,663.8333333333334,383.66666666666674,0.3499999999999999,1.1166666666666665,193.08333333333331,74.77833333333334,9.466666666666667,997.1666666666665
414,,,,,,,,60.33333333333334,157,1,63.0,71.33333333333333,44.0,482.0,178.0,1.2,1.7666666666666666,62.66666666666666,92.50333333333332,1.7,986.0
415,,,,,,,,187.375,539,11,185.625,297.125,67.125,816.125,514.125,0.8,0.7874999999999999,351.125,81.73625,3.05,1000.875
416,,,,,,,,149.0,76,6,26.4,161.6,63.8,775.8,490.8,0.64,0.64,337.8,70.718,3.64,1003.2
417,,,,,,,,152.36363636363637,345,1,122.27272727272728,211.9090909090909,77.63636363636364,742.4545454545455,448.54545454545456,0.5727272727272728,0.6727272727272726,150.27272727272728,74.89727272727272,2.6181818181818177,1002.5454545454544
418,,,,,,,,66.25,995,86,715.0833333333335,410.08333333333326,55.83333333333334,775.0833333333335,427.08333333333326,0.275,0.5416666666666665,81.66666666666667,62.93833333333333,3.5,1001.5
419,,,,,,,,126.75,11,5,7.5,129.5,102.0,671.25,504.25,0.75,1.2,76.25,80.255,1.575,996.5
420,,,,,,,,175.6,229,1,62.8,213.5,82.5,748.9,482.8,0.5599999999999999,0.93,300.6,88.25500000000002,0.74,988.7
421,,,,,,,,164.63636363636363,581,15,306.8181818181818,327.45454545454544,100.0909090909091,701.0,462.27272727272725,0.4727272727272727,0.6909090909090909,261.54545454545456,82.97454545454545,-0.781818181818182,989.3636363636364
422,,,,,,,,113.33333333333331,952,16,445.08333333333326,357.5,76.0,768.25,453.08333333333326,0.6916666666666665,0.6916666666666668,283.3333333333333,82.92999999999998,0.05833333333333333,995.3333333333335
423,,,,,,,,82.58333333333333,942,305,724.8333333333335,438.25,72.58333333333333,779.25,455.83333333333326,0.4583333333333333,0.7749999999999999,303.5,79.71333333333334,0.5583333333333332,1002.25
424,,,,,,,,140.41666666666666,894,16,335.75,304.6666666666667,78.08333333333333,725.6666666666665,440.41666666666674,0.36666666666666653,0.8416666666666667,76.83333333333333,78.34083333333334,1.5666666666666664,1001.0
425,,,,,,,,70.6,200,1,58.6,82.6,55.8,609.0,291.6,0.66,1.04,260.8,89.94800000000002,-0.78,988.0
426,,,,,,,,156.25,608,40,336.4166666666667,343.0833333333333,77.91666666666667,778.4166666666665,472.25,0.6833333333333332,0.7166666666666667,253.41666666666663,88.19000000000003,-0.34166666666666673,982.3333333333335
427,,,,,,,,146.25,666,22,303.8333333333333,315.75,85.0,762.0833333333335,474.91666666666674,0.7083333333333334,0.7833333333333332,276.6666666666667,85.86500000000002,0.2333333333333333,983.75
